lat,lon,name,description,comment,time,symbol,source_file
36.299541,129.387915,,해양수산부 어초 수심:20.2m (해도:KR4G1N30),해양수산부 어초 수심:20.2m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.334729,129.386459,,해양수산부 어초 수심:12.7m (해도:KR4G1N30),해양수산부 어초 수심:12.7m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.345703,129.396751,,해양수산부 어초 수심:22.5m (해도:KR4G1N30),해양수산부 어초 수심:22.5m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.357188,129.394778,,해양수산부 어초 수심:9.5m (해도:KR4G1N30),해양수산부 어초 수심:9.5m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.351765,129.391937,,해양수산부 어초 수심:8.8m (해도:KR4G1N30),해양수산부 어초 수심:8.8m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.34785,129.391322,,해양수산부 어초 수심:9.3m (해도:KR4G1N30),해양수산부 어초 수심:9.3m (해도:KR4G1N30),,Fish,gyeongsang_points.gpx
36.512199,129.452301,,해양수산부 어초 수심:4.7m (해도:KR4G1N10),해양수산부 어초 수심:4.7m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.657019,129.443041,,해양수산부 어초 수심:24.5m (해도:KR4G1N10),해양수산부 어초 수심:24.5m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.661676,129.440908,,해양수산부 어초 수심:19.8m (해도:KR4G1N10),해양수산부 어초 수심:19.8m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.520517,129.449975,,해양수산부 어초 수심:22.1m (해도:KR4G1N10),해양수산부 어초 수심:22.1m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.548385,129.449692,,해양수산부 어초 수심:28.6m (해도:KR4G1N10),해양수산부 어초 수심:28.6m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.676173,129.468471,,해양수산부 어초 수심:15.4m (해도:KR4G1N10),해양수산부 어초 수심:15.4m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.688368,129.474834,,해양수산부 어초 수심:15.3m (해도:KR4G1N10),해양수산부 어초 수심:15.3m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.500301,129.454037,,해양수산부 어초 수심:18.7m (해도:KR4G1N10),해양수산부 어초 수심:18.7m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
36.662622,129.47007,,해양수산부 어초 수심:32m (해도:KR4G1N10),해양수산부 어초 수심:32m (해도:KR4G1N10),,Fish,gyeongsang_points.gpx
