lat,lon,name,description,comment,time,symbol,source_file
33.96109,126.296647,,해양수산부 어초 수심:1.9m (해도:KR4F4K10),해양수산부 어초 수심:1.9m (해도:KR4F4K10),,Fish,jeju_points.gpx
33.96989,126.275317,,해양수산부 어초 수심:26m (해도:KR4F4K10),해양수산부 어초 수심:26m (해도:KR4F4K10),,Fish,jeju_points.gpx
33.866143,126.2438,,해양수산부 어초 수심:74m (해도:KR4F4K10),해양수산부 어초 수심:74m (해도:KR4F4K10),,Fish,jeju_points.gpx
33.730812,126.365807,,해양수산부 어초 수심:40m (해도:KR4F4K10),해양수산부 어초 수심:40m (해도:KR4F4K10),,Fish,jeju_points.gpx
33.553147,127.458671,,해양수산부 어초 수심:96m (해도:KR3F4L00),해양수산부 어초 수심:96m (해도:KR3F4L00),,Fish,jeju_points.gpx
33.424128,127.282268,,해양수산부 어초 수심:123m (해도:KR4F4L30),해양수산부 어초 수심:123m (해도:KR4F4L30),,Fish,jeju_points.gpx
33.647193,127.372888,,해양수산부 어초 수심:90m (해도:KR4F4L10),해양수산부 어초 수심:90m (해도:KR4F4L10),,Fish,jeju_points.gpx
33.700143,127.163401,,해양수산부 어초 수심:98m (해도:KR4F4L10),해양수산부 어초 수심:98m (해도:KR4F4L10),,Fish,jeju_points.gpx
33.64728,127.436718,,해양수산부 어초 수심:90m (해도:KR4F4L10),해양수산부 어초 수심:90m (해도:KR4F4L10),,Fish,jeju_points.gpx
33.075174,126.979759,,해양수산부 어초 수심:104m (해도:KR4F4K40),해양수산부 어초 수심:104m (해도:KR4F4K40),,Fish,jeju_points.gpx
