lat,lon,name,description,comment,time,symbol,source_file
36.122933,126.424717,,서천군 서면 오력도해역 - 돔형증식어초 (2013년),서천군 서면 오력도해역 - 돔형증식어초 (2013년),,Fish,jeolla_points.gpx
36.122933,126.427017,,서천군 서면 오력도해역 - 돔형증식어초 (2013년),서천군 서면 오력도해역 - 돔형증식어초 (2013년),,Fish,jeolla_points.gpx
36.120833,126.4256,,서천군 서면 오력도해역 - 돔형증식어초 (2013년),서천군 서면 오력도해역 - 돔형증식어초 (2013년),,Fish,jeolla_points.gpx
36.19815,126.024083,,보령시 오천면 오도해역 - 테트라형어초 (2012년),보령시 오천면 오도해역 - 테트라형어초 (2012년),,Fish,jeolla_points.gpx
36.198133,126.02845,,보령시 오천면 오도해역 - 테트라형어초 (2012년),보령시 오천면 오도해역 - 테트라형어초 (2012년),,Fish,jeolla_points.gpx
36.1981,126.03295,,보령시 오천면 오도해역 - 테트라형어초 (2012년),보령시 오천면 오도해역 - 테트라형어초 (2012년),,Fish,jeolla_points.gpx
36.194517,126.024067,,보령시 오천면 오도해역 - 테트라형어초 (2012년),보령시 오천면 오도해역 - 테트라형어초 (2012년),,Fish,jeolla_points.gpx
36.1946,126.02855,,보령시 오천면 오도해역 - 테트라형어초 (2012년),보령시 오천면 오도해역 - 테트라형어초 (2012년),,Fish,jeolla_points.gpx
36.194483,126.032883,,보령시 오천면 오도해역 - 테트라형어초 (2012년),보령시 오천면 오도해역 - 테트라형어초 (2012년),,Fish,jeolla_points.gpx
36.122917,126.429367,,서천군 서면 오력도해역 - 돔형증식어초 (2012년),서천군 서면 오력도해역 - 돔형증식어초 (2012년),,Fish,jeolla_points.gpx
36.12275,126.4314,,서천군 서면 오력도해역 - 돔형증식어초 (2012년),서천군 서면 오력도해역 - 돔형증식어초 (2012년),,Fish,jeolla_points.gpx
36.139667,126.4227,,서천군 서면 오력도해역 - 사각형어초(보강) (2012년),서천군 서면 오력도해역 - 사각형어초(보강) (2012년),,Fish,jeolla_points.gpx
36.1414,126.456833,,서천군 서면 오력도해역 - 사각형어초(보강) (2012년),서천군 서면 오력도해역 - 사각형어초(보강) (2012년),,Fish,jeolla_points.gpx
36.13375,126.478733,,서천군 서면 오력도해역 - 테트라형어초 (2011년),서천군 서면 오력도해역 - 테트라형어초 (2011년),,Fish,jeolla_points.gpx
36.130233,126.481833,,서천군 서면 오력도해역 - 테트라형어초 (2011년),서천군 서면 오력도해역 - 테트라형어초 (2011년),,Fish,jeolla_points.gpx
36.134033,126.483267,,서천군 서면 오력도해역 - 테트라형어초 (2011년),서천군 서면 오력도해역 - 테트라형어초 (2011년),,Fish,jeolla_points.gpx
36.128733,126.4835,,서천군 서면 오력도해역 - 테트라형어초 (2011년),서천군 서면 오력도해역 - 테트라형어초 (2011년),,Fish,jeolla_points.gpx
36.135367,126.480967,,서천군 서면 오력도해역 - 돔형증식어초 (2010년),서천군 서면 오력도해역 - 돔형증식어초 (2010년),,Fish,jeolla_points.gpx
